x,y
33.14545,130.91446
33.14887,130.91364
33.79876,130.99129
36.85186,126.248
40.97364,129.50156
40.97774,129.50533
40.97697,129.50067
40.98183,129.50911
40.98106,129.50441
40.98029,129.49983
40.9857,129.38582
41.31444,129.32224
41.31855,129.32597
41.31777,129.32133
41.32109,129.3204
41.32031,129.31573
41.32187,129.32504
41.31953,129.31107
41.32362,129.31476
42.46954,129.77075
42.28284,126.0543
42.3206,125.25411
42.86476,131.44249
42.86523,131.43463
41.36915,129.58899
41.36895,129.59332
40.5737,126.89608
39.44617,126.02042
37.59402,129.0143
37.59893,129.01231
37.59345,129.01205
37.48684,129.05473
37.48163,129.04994
37.48639,129.05576
37.48145,129.04698
37.42476,129.17488
37.0135,128.33179
37.01054,128.33266
36.98709,126.68702
36.98667,126.69863
36.98623,126.71043
36.98558,126.72773
36.98094,126.68659
36.98008,126.70995
36.98822,126.68818
36.98772,126.69976
36.98647,126.72882
36.98207,126.68778
36.98107,126.7111
36.00992,129.38586
36.0044,129.38933
36.00653,129.37408
36.00543,129.38995
35.97514,129.36703
35.85618,127.07451
35.08318,128.98866
35.08524,128.99054
35.0799,128.99002
34.92692,127.73701
34.92664,127.74175
34.92637,127.74646
34.9261,127.75121
34.92092,127.74127
34.92065,127.74601
34.91956,127.76481
34.91929,127.76947
34.9152,127.74075
42.86447,131.43903
42.94184,125.18558
42.67666,125.91628
42.67621,125.92184
42.92997,124.49472
42.29602,127.05122
42.89128,124.42397
42.71206,124.99827
42.57611,124.88856
42.57704,124.88789
42.3576,125.27613
41.73407,124.85926
40.5593,124.18287
39.4436,126.01879
37.42738,129.17967
37.42353,129.17078
37.48116,129.04631
37.22851,128.32214
37.20369,128.30054
37.08399,128.28296
37.01243,128.34016
36.91938,128.67012
37.0141,128.33429
34.92785,127.74723
34.92647,127.75221
34.92498,127.73489
34.92359,127.73988
34.9222,127.74487
34.92952,127.74958
34.92816,127.75459
34.92659,127.73719
34.92387,127.74717
33.80041,130.99408
33.91035,130.82858
35.08493,128.98802
35.69272,126.8483
35.69563,126.84623
35.69969,126.84084
37.41526,126.88351
42.38329,125.3955
42.38778,125.39355
42.67113,125.33266
42.90576,124.89471
42.90665,124.89237
42.9435,124.91882
42.95278,124.93581
42.948,124.91674
42.97489,124.90381
38.28169,126.93728
41.66569,124.73885
42.1662,124.50003
42.22829,125.44859
42.23075,125.44774
42.29027,125.56345
42.8408,124.85201
42.98265,124.91636
33.80186,130.98907
42.82817,130.01324
36.00671,129.37108
35.99931,129.39333
34.91811,127.74249
34.9251,127.74798
34.91795,127.73884
33.94515,130.82343
33.92597,130.8335
33.92572,130.83926
42.99545,124.61205
42.99454,124.61703
42.99208,124.61092
42.99025,124.62087
42.993,124.60589
42.99116,124.61588
42.98843,124.63076
42.98687,124.61973
42.98982,124.60844
42.98801,124.61847
42.98711,124.62344
42.97882,124.3725
42.96634,124.44166
42.92797,124.61351
42.93866,124.49592
42.93528,124.4948
42.91273,124.53999
42.87671,124.48933
42.86635,124.42803
42.61477,124.19215
42.61127,124.21172
42.60879,124.2057
42.60543,124.20458
42.58462,124.28096
42.56944,124.36524
42.56607,124.3641
42.58302,124.27007
42.48959,124.39128
42.32162,125.25216
42.32114,125.2351
42.4608,124.38012
42.37233,124.64781
42.40415,124.37666
42.39169,124.42522
39.44435,126.02204
37.42724,129.17747
37.4228,129.17538
36.00857,129.38641
36.00384,129.38466
36.00618,129.38574
35.08517,128.9899
35.08043,128.98816
35.08351,128.98793
35.10114,128.82826
34.17002,131.21539
34.92599,127.74723
34.92472,127.7528
34.92088,127.76962
34.92153,127.74567
34.92408,127.73455
34.9164,127.76807
34.92467,127.71093
33.94965,131.22955
33.94339,130.82739
33.9229,130.8383
33.91976,130.82776
33.79979,130.99078
33.78084,131.00092
