x,y
34.9268,127.74354
38.41724,127.80478
38.65919,127.82275
38.66022,127.82379
38.52602,127.20014
38.44083,126.79358
38.44589,126.78843
38.44752,126.79408
38.334,126.26846
38.33349,126.27242
42.2996,125.49684
42.20395,124.38644
42.59014,124.15534
42.83071,124.85546
34.91918,127.76836
35.09642,128.86467
36.98242,126.6887
38.02583,126.69321
38.21114,126.24225
38.38161,127.65266
38.41748,127.80741
38.41725,127.80309
38.43684,126.79581
38.43663,126.79238
40.81504,129.35883
40.81489,129.35376
42.33385,125.50049
42.69528,125.67996
42.96548,124.92051
42.87173,126.15446
42.99591,125.30087
42.99092,124.92584
42.97765,124.86507
42.86528,125.6132
42.65702,126.89204
42.90366,125.25911
42.87391,125.34497
42.86327,125.34706
42.85941,125.32628
42.81853,125.39407
42.8173,125.37897
42.79107,125.42908
42.78864,125.39894
42.78794,125.40366
42.84971,124.95493
42.84902,124.95973
42.78463,125.40278
42.76508,125.53489
42.91011,124.50248
42.78062,125.40665
42.85061,124.90025
42.79362,125.24749
42.78599,125.29973
42.7853,125.30448
42.78044,125.33765
42.78476,125.28461
42.77782,125.33203
42.77712,125.33676
42.90008,124.44905
42.89122,124.51294
42.78698,125.24575
42.78629,125.2505
42.77589,125.32168
42.7745,125.33115
42.77381,125.33588
42.77312,125.34062
42.78159,125.2591
42.77188,125.32555
42.77119,125.33028
42.77049,125.33501
42.69352,125.85201
42.88789,124.48666
42.77481,125.28195
42.77273,125.29617
42.76926,125.31992
42.88453,124.48581
42.83067,124.87003
42.77011,125.29053
42.76456,125.32851
42.7737,125.24223
42.76957,125.27065
42.7668,125.28966
42.76541,125.29915
42.76056,125.33237
42.76625,125.26978
42.76209,125.29828
42.76293,125.26889
42.67423,125.86611
42.75947,125.29265
42.75739,125.30687
42.75532,125.32111
42.75393,125.3306
42.75269,125.31546
42.77891,125.13493
42.752,125.32021
42.75423,125.28139
42.66507,125.8587
42.74414,125.30331
42.76287,125.15041
42.7498,125.24078
42.74636,125.26444
42.74152,125.29768
42.66553,125.81017
