x,y
33.5859,131.25874
33.79871,130.99373
33.90878,130.82658
33.92491,130.84187
33.9243,130.8374
34.16913,131.21915
34.60314,127.18815
34.91394,127.7533
34.91988,127.74761
34.92318,127.74684
35.09836,128.86111
35.14452,128.87297
35.19109,128.70737
35.13681,126.48354
35.21488,126.80906
35.25555,126.33302
35.25962,126.33655
36.02507,129.38983
36.02446,129.38544
35.79086,126.96327
35.83569,126.92135
36.01103,126.6803
36.17485,126.58344
36.29709,127.08885
36.5461,127.75723
36.37095,126.57809
36.60358,127.2712
37.012,128.33672
37.02665,128.31995
36.93706,127.51902
36.82614,126.76617
36.93972,127.46951
37.11192,128.09213
37.11422,128.09242
37.07002,127.47932
36.98748,126.73157
36.9868,126.72725
36.98404,126.70998
36.98129,126.69269
36.98996,126.70401
37.42424,129.17319
37.08821,126.76607
37.13433,127.03692
37.4846,129.05478
37.48398,129.05025
37.30805,126.78182
37.48919,126.6396
37.56872,126.62968
38.33442,127.43276
38.40589,127.23076
38.41051,127.23871
38.49614,127.2858
38.50008,127.28938
38.53262,126.83728
38.40346,126.02009
38.70385,127.70673
38.70779,127.71032
38.70715,127.7059
38.53614,125.79411
38.54537,125.49259
39.02072,127.48871
38.9652,125.92171
39.08151,125.90231
39.08482,125.90144
39.39564,127.45282
39.44435,126.02332
39.92147,127.5787
39.91319,126.83246
40.566,128.9673
39.90054,124.16023
41.43867,126.75857
41.44197,126.75772
41.69242,125.94106
41.77683,126.02304
41.77613,126.01846
41.79813,125.98993
41.80142,125.98903
41.87466,126.36121
41.84374,124.28786
42.26128,126.9697
41.84537,124.28931
42.72092,125.86594
42.89483,124.92559
42.17881,125.06347
39.53556,127.0925
39.44338,126.01946
37.82823,127.19651
37.83035,127.18982
37.82713,127.19048
37.82504,127.1972
37.01323,128.33728
40.04326,124.31905
39.53438,127.09597
39.44282,126.02252
39.44382,126.02171
37.59648,129.01021
37.596,129.01501
37.48534,129.05403
37.48488,129.05864
37.48164,129.04868
37.423,129.17279
37.48881,126.64333
37.08556,128.28358
37.01416,128.33278
37.01318,128.34317
36.98895,126.69991
36.98701,126.72495
36.98653,126.73114
36.98325,126.71189
36.98518,126.68685
36.9847,126.6931
36.98422,126.69936
36.97996,126.69255
36.98843,126.70016
36.98634,126.72514
36.98582,126.73132
36.98266,126.71213
36.98475,126.68713
36.98423,126.69338
36.9837,126.6996
36.03638,129.40576
36.02925,129.39592
36.02614,129.38666
36.02569,129.39096
36.02524,129.39526
36.02213,129.386
36.02122,129.39461
36.01007,129.38406
36.00695,129.37479
36.00605,129.38342
36.00516,129.392
36.00471,129.39632
36.00248,129.37848
36.00114,129.3914
36.00069,129.39568
36.00025,129.39996
35.99623,129.39931
35.0819,128.98972
34.92868,127.74754
34.9282,127.75256
34.9248,127.74191
34.92529,127.7369
34.92432,127.74696
34.92241,127.76699
34.91998,127.74634
34.91563,127.7457
34.91468,127.75572
34.84353,127.70898
34.16987,131.21852
33.94987,131.22937
33.94895,131.22754
33.94831,131.23244
33.94431,130.82791
33.92419,130.83992
33.92118,130.8342
33.91628,130.8437
33.8789,130.75703
33.80128,130.99103
33.79767,130.99036
33.78135,131.00267
