x,y
33.79958,130.99387
35.09824,128.86034
34.91468,127.7551
34.9164,127.74445
35.1386,128.97112
34.92081,127.74834
34.814,126.37935
35.16354,127.95497
35.18707,127.90379
35.24842,128.1646
35.24675,128.15514
35.25104,128.159
35.50382,129.4323
35.54718,129.38066
35.56238,129.36777
35.12071,126.77081
35.65771,128.40237
35.62254,127.9647
35.88697,129.00755
35.93911,129.27386
35.87477,128.83438
35.874,128.8299
35.6912,127.51582
36.03356,129.40404
35.70134,126.83365
36.15599,128.11935
36.36439,128.7876
36.33921,127.91708
36.3503,127.43648
36.60077,128.53645
36.47169,126.75327
36.85715,128.75389
36.85973,128.74855
36.90216,128.7932
36.90474,128.78784
36.78339,127.08275
37.01112,128.3335
36.7708,126.95503
37.02638,128.31985
37.07957,127.97492
37.22918,128.65227
36.95355,126.85482
36.98577,126.72786
36.98294,126.71258
36.98104,126.70236
36.97914,126.69214
36.98812,126.70026
37.42384,129.17317
36.99031,126.70289
37.45502,129.11642
37.2446,127.15924
37.59537,129.01199
37.43838,128.00374
37.59338,128.7791
37.67285,127.9685
37.88358,127.73761
37.90119,127.77696
38.17336,128.60147
38.15856,127.23114
38.17488,127.2216
38.42236,128.41713
38.44331,128.39703
38.22254,126.87576
38.226,126.87473
38.57533,126.3074
39.20039,126.87234
39.44431,126.02282
40.5591,128.65472
41.7762,126.01919
42.02512,125.71024
42.22052,126.05978
42.2419,125.82749
42.29396,125.51085
42.31936,125.2543
42.2926,124.42546
42.53305,125.66897
42.53738,125.67291
42.53645,125.66783
37.59928,129.01511
37.5943,129.0145
37.59879,129.01598
37.48597,129.0529
37.48502,129.05258
37.42641,129.1718
37.08575,128.2836
37.14679,126.83021
37.14653,126.83491
37.0149,128.33539
36.99094,126.72523
36.99071,126.72988
36.98875,126.70119
36.98743,126.7248
36.98717,126.72943
36.9839,126.68664
36.98364,126.69136
36.98259,126.71023
36.02618,129.39122
36.01232,129.38303
36.00803,129.37601
36.00703,129.38882
36.00174,129.39464
36.00323,129.37541
36.00224,129.38828
36.00125,129.40099
35.97976,129.36604
35.97952,129.37172
35.083,128.98805
34.93007,127.74886
34.92982,127.75268
34.92914,127.7522
34.92448,127.74409
34.92421,127.74789
34.91928,127.74354
34.91764,127.76626
34.91326,127.75436
34.91654,127.70844
34.91434,127.73914
34.16951,131.21637
33.95014,131.22641
33.94967,131.23106
33.94671,130.8251
33.92163,130.83395
33.91635,130.84306
33.90973,130.82233
33.90924,130.82722
33.79882,130.99004
42.56443,130.6732
42.56469,130.67413
42.47176,124.46813
41.62963,125.3157
39.44833,126.0218
39.44523,126.02113
42.56052,130.67894
42.80756,124.97835
42.32234,125.23534
39.44484,126.02139
39.44425,126.02038
37.59617,129.00926
37.42615,129.17244
37.42337,129.17404
37.08185,128.28209
37.01378,128.33162
37.48903,126.63632
37.49069,126.64026
37.48532,126.63776
37.14521,126.8338
36.98891,126.72497
36.98755,126.72977
36.98758,126.72479
36.98624,126.72962
36.98476,126.71267
36.98584,126.68649
36.98453,126.69124
35.99972,129.39365
36.00604,129.37323
36.00188,129.38667
36.00231,129.39528
36.00442,129.38834
34.91938,127.74509
34.92383,127.70681
33.79762,130.99529
35.0827,128.99269
34.91607,127.74316
34.92608,127.74563
34.95253,126.54014
36.00152,129.41991
35.99794,129.40288
35.99704,129.39861
36.00315,129.38754
36.00135,129.37895
35.93368,128.23651
37.42193,129.17621
37.48331,129.05864
37.11484,126.86011
38.41542,126.91254
38.42088,126.91649
38.41974,126.91139
38.41831,126.92035
38.41712,126.9152
38.41592,126.90996
38.42144,126.91401
38.41168,126.8315
38.47203,126.93488
38.23576,125.87466
38.78186,127.24362
39.95452,127.42175
40.05953,126.9444
39.83703,124.2412
39.84003,124.2326
39.848,124.24396
39.85596,124.25529
39.8699,124.24946
39.86826,124.24282
41.02071,129.41013
41.04234,129.40315
41.29466,129.52557
41.29363,129.52022
41.29492,129.52394
41.85922,128.68939
41.21479,125.29828
42.0993,129.03345
41.38202,124.36829
41.38053,124.36534
42.87992,130.39236
41.84105,124.43146
42.70375,126.08648
42.32988,124.29078
35.0997,128.86122
35.0822,128.99077
35.10357,128.87436
35.09773,128.86153
34.92793,127.74027
34.92118,127.73992
34.91405,127.75388
34.92532,127.7453
34.9246,127.76676
34.91858,127.74496
34.91835,127.75214
34.91787,127.76638
34.85228,127.70544
33.95397,131.22614
33.94815,131.22995
33.94361,130.82651
33.92348,130.83733
33.91753,130.84145
33.80308,130.98819
33.8028,130.99261
33.78541,130.99989
37.60017,129.00931
37.59918,129.01013
37.48849,129.0562
37.4871,129.05226
37.42554,129.17097
37.02823,128.32091
37.01461,128.33418
36.98857,126.68343
36.9925,126.72642
36.98598,126.6827
