x,y
42.7744,131.35655
42.77954,131.35394
42.79231,131.33673
42.79621,131.32968
42.79367,131.32069
42.79493,131.32518
42.79881,131.31805
42.80009,131.3226
42.8065,131.32446
42.80391,131.31529
42.81034,131.31723
42.81547,131.31454
39.88357,124.36401
42.15323,124.51071
42.32293,125.23562
42.32607,124.41333
42.32913,124.40668
42.82761,131.3573
42.81534,131.30524
42.61664,130.93715
42.61592,130.94176
42.32376,125.23248
42.23169,124.37714
41.77881,126.01662
41.77814,126.02255
41.77677,126.02162
41.73564,124.88487
40.68152,124.73943
39.44486,126.02283
37.5958,129.01534
37.48377,129.05688
37.48181,129.04749
37.42745,129.17906
37.42484,129.17398
37.57036,126.62846
37.49053,126.64127
37.48905,126.63851
37.23029,128.32323
37.08318,128.28229
37.01096,128.33441
36.9869,126.72917
36.98507,126.69022
36.98164,126.68949
36.98101,126.69419
36.86318,126.58074
42.31952,125.25029
41.73818,124.88542
41.73503,124.88061
42.79405,131.30716
42.82814,131.36554
42.79885,131.30624
42.79638,131.29892
42.82468,131.3609
33.92348,130.84036
34.91786,127.74519
35.51873,128.46349
36.979,126.7545
36.98307,126.71448
36.98244,126.71016
36.98118,126.70155
36.97992,126.69291
36.98322,126.69217
37.01112,126.39684
37.3665,127.62478
37.48558,126.64003
37.56931,126.63138
37.88886,127.03378
38.34376,127.97629
38.2987,126.74564
38.28477,126.03938
39.35413,125.88477
39.35742,125.88396
39.44222,126.02191
39.88024,124.37383
39.88351,124.37295
40.08987,125.54358
40.12275,125.55865
41.19325,125.26952
41.77625,126.02509
41.7756,126.02036
41.66257,124.942
41.74001,124.43801
42.61616,130.94226
42.75279,131.1749
42.18848,124.49419
42.32008,125.25102
42.32466,125.23524
42.27045,124.29176
