x,y
33.80019,130.99063
33.90849,130.82532
35.08154,128.99153
34.92532,127.745
36.00386,129.3927
37.01223,128.33638
37.42056,129.17514
37.48285,129.05783
37.48621,129.05721
38.33255,127.43466
38.33122,127.42976
38.40278,127.23448
38.40158,127.23007
38.40919,127.2365
38.408,127.23212
38.4931,127.28793
38.49485,127.2886
38.70459,127.70761
38.70321,127.70533
38.53168,126.83783
39.02265,127.8058
38.53181,125.80805
39.02242,127.48808
39.08136,125.90891
39.07857,125.899
39.24673,125.91962
39.50357,126.11945
39.50829,126.12192
39.91297,126.83496
40.12009,126.39413
39.88727,124.49258
39.88568,124.48722
40.66907,127.19477
34.81533,127.66664
34.81666,127.66767
34.78036,127.00901
34.91919,127.74756
36.98517,126.72955
36.9842,126.7113
36.98301,126.68873
36.98928,126.70195
37.20277,127.25795
37.20459,127.26051
38.50443,127.2906
39.02188,125.47192
39.4436,126.02465
39.44464,126.02195
39.51292,125.86333
41.45274,128.37067
41.43824,126.75829
33.92873,130.84041
33.92168,130.83147
33.80193,130.99146
33.79974,130.98792
42.66598,125.85355
42.66971,124.12389
42.33952,124.14284
40.66227,124.91959
39.53602,127.09188
39.53517,127.09647
39.53263,127.09064
39.44333,126.02054
38.87659,126.03826
37.59667,129.01102
37.48434,129.05792
37.4818,129.05049
37.4261,129.17764
37.42229,129.17613
37.42303,129.17517
37.56958,126.63064
37.22899,128.32555
37.20644,128.29993
37.49023,126.64347
37.08328,128.28337
37.02512,128.31956
37.02397,128.3253
37.01299,128.34026
37.01039,128.33337
36.98569,126.72983
36.98664,126.72483
36.98784,126.69893
36.9869,126.7039
36.98434,126.69789
36.98152,126.71279
36.98622,126.68793
36.98528,126.69291
36.9834,126.70285
36.98272,126.68691
36.98178,126.69186
36.9799,126.7018
36.86312,126.5815
36.02547,129.38625
36.02452,129.39069
36.02358,129.39511
36.01839,129.37918
36.01745,129.38359
36.00848,129.38539
36.00658,129.39426
36.00637,129.37521
36.00352,129.38847
36.00257,129.39291
35.99875,129.41074
35.99665,129.4005
35.20282,128.6071
35.08437,128.98918
35.10161,128.8282
34.92749,127.75425
34.1722,131.21655
34.92423,127.71067
34.91667,127.70842
34.85085,127.70609
34.84221,127.70915
33.9493,131.2256
33.94786,131.23155
33.94715,131.23036
33.94317,130.82602
33.92582,130.84279
33.91544,130.84547
33.79744,130.9928
33.7809,130.99989
33.80031,130.99274
33.78385,130.99985
40.97531,129.50081
40.98127,129.49988
40.97974,129.49449
40.97561,129.49818
40.97722,129.50365
40.9832,129.50273
40.98168,129.49753
35.68109,126.89352
36.90513,128.66776
36.9046,128.66116
36.90984,128.66704
36.90932,128.66052
36.90605,128.6657
36.91077,128.66498
36.9826,126.6893
38.5329,125.80829
39.40011,127.4509
40.97559,129.50369
40.98093,129.50636
41.31488,129.32596
41.31464,129.32175
41.31441,129.31749
41.31995,129.32448
41.31951,129.31641
41.31928,129.31245
41.3202,129.32901
41.31973,129.32039
42.10724,124.93309
42.70261,130.21016
