x,y
41.95256,126.56518
41.87523,126.36365
41.77596,126.01898
41.0912,128.29091
42.7744,131.35655
42.77954,131.35394
42.79231,131.33673
42.79621,131.32968
42.79367,131.32069
42.79493,131.32518
42.79881,131.31805
42.80009,131.3226
42.8065,131.32446
42.80391,131.31529
42.81034,131.31723
42.81547,131.31454
39.88357,124.36401
42.15323,124.51071
42.32293,125.23562
42.32607,124.41333
42.32913,124.40668
42.82761,131.3573
42.81534,131.30524
42.61664,130.93715
42.61592,130.94176
42.32376,125.23248
42.23169,124.37714
41.77881,126.01662
41.77814,126.02255
41.77677,126.02162
41.73564,124.88487
40.68152,124.73943
39.44486,126.02283
37.5958,129.01534
37.48377,129.05688
37.48181,129.04749
37.42745,129.17906
37.42484,129.17398
37.57036,126.62846
37.49053,126.64127
37.48905,126.63851
37.23029,128.32323
37.08318,128.28229
37.01096,128.33441
36.9869,126.72917
36.98507,126.69022
36.98164,126.68949
36.98101,126.69419
36.86318,126.58074
