x,y
34.91746,127.76797
34.91502,127.74936
34.91784,127.76531
34.91547,127.7467
35.08245,128.99226
36.0032,129.37906
36.23379,127.12494
36.23317,127.12031
36.98214,126.71199
36.98092,126.70274
36.97969,126.6935
36.98801,126.7298
36.98433,126.70206
36.98311,126.69283
36.98775,126.70136
37.57022,126.62801
38.16757,125.61805
38.17513,125.59783
38.19218,125.56281
39.44495,126.02357
37.42233,129.1713
37.56955,126.62934
37.48556,126.64192
37.0836,128.28088
37.02661,128.31895
37.01081,128.33655
36.98853,126.72623
36.98927,126.70072
36.98651,126.72602
36.9853,126.70007
36.98272,126.68676
36.98203,126.6931
36.86337,126.57544
36.86269,126.58176
36.03194,129.39532
36.02847,129.39464
36.025,129.39395
36.01933,129.38309
36.01869,129.38783
36.01585,129.3824
36.01301,129.37698
36.01238,129.3817
36.00954,129.37627
36.00827,129.38573
36.0048,129.38504
36.00417,129.38977
36.00228,129.4039
36.00195,129.37961
36.00006,129.39378
35.99944,129.39848
35.99881,129.4032
35.44803,129.35344
35.44643,129.33885
35.10036,128.86098
35.08342,128.989
35.10062,128.83159
35.09686,128.86021
34.92687,127.74744
34.91587,127.74547
34.8427,127.70863
33.94435,130.82568
33.94371,130.82986
33.92465,130.84296
33.91991,130.82901
35.60305,127.77421
36.02541,129.38809
41.94154,125.62043
42.21226,125.67335
42.32015,125.25515
42.32353,125.23387
42.49648,125.41669
42.50062,125.42044
42.49981,125.41565
42.92402,124.70325
42.32255,125.23432
42.3237,125.23402
40.0437,124.31602
