x,y
34.17049,131.21748
34.91162,127.7569
34.91042,127.74763
34.91689,127.77019
34.9214,127.75029
34.92546,127.75427
34.92486,127.74963
34.92425,127.74499
34.92365,127.74034
35.08305,128.98975
36.42782,126.54762
37.01286,128.33501
36.98142,126.71218
36.9836,126.70228
38.33064,126.29393
38.62919,127.55849
38.62763,127.55663
39.3393,126.04706
40.60677,124.68832
40.64157,124.31078
41.25573,124.3556
41.25508,124.35096
42.15983,125.41308
42.21276,125.4685
42.29063,125.56266
42.29599,125.57716
42.29494,125.54073
42.29042,125.50496
42.16845,124.49731
42.3117,125.50544
42.31792,125.49884
42.3261,125.50743
42.37139,125.37416
42.37481,125.37334
42.38489,125.39707
42.65865,125.68351
42.55331,124.86243
42.81211,124.96868
42.83726,124.97328
42.84567,124.95859
42.84502,124.95356
42.92451,124.94498
42.94227,124.92004
42.93631,124.87494
42.94567,124.91921
42.95192,124.889
42.96053,124.92847
42.95922,124.9184
42.91109,124.52512
42.97218,124.91014
42.97152,124.90512
42.97492,124.90427
42.98157,124.9285
42.98771,124.92181
42.98706,124.91682
43.00065,124.91351
42.99868,124.89841
43.00273,124.90259
43.00208,124.89758
42.94616,124.47577
42.916,124.12991
42.91776,124.13122
42.58379,124.21266
42.40329,124.39717
42.39281,124.41019
39.4467,126.02297
39.44249,126.02226
37.59619,129.01109
37.59554,129.01622
37.48625,129.05554
37.48333,129.04987
37.4272,129.17795
37.42429,129.17235
37.01361,128.33376
36.02822,129.39717
36.02539,129.39175
36.02477,129.39645
36.01973,129.38092
36.01627,129.38023
36.00998,129.37413
36.00873,129.38356
36.00811,129.38826
36.00436,129.41641
36.00465,129.38756
36.00403,129.39226
36.00216,129.40636
35.99932,129.40096
35.4449,129.34048
35.20091,128.60968
35.20165,128.60791
35.12955,128.85513
35.08298,128.9915
35.09974,128.86386
34.92711,127.75264
34.9241,127.74679
34.92536,127.73635
34.92473,127.74157
34.92093,127.77274
34.92489,127.70955
34.92044,127.74612
34.91758,127.7082
34.91377,127.73958
34.85116,127.70641
34.84317,127.7106
34.17112,131.21851
33.97057,131.17223
33.95381,131.23674
33.9518,131.22777
33.94788,131.23117
33.94475,130.82866
33.94145,130.82793
33.92577,130.84166
33.92639,130.83751
33.9231,130.83681
33.92292,130.81532
33.92105,130.82777
33.91855,130.84439
33.91525,130.84367
33.88075,130.75653
33.80091,130.99152
33.79762,130.99078
33.78257,131.00029
33.63116,130.76514
42.86644,125.33018
42.86068,125.34833
42.86073,125.32674
42.85882,125.33274
42.85319,125.32906
42.83602,125.31882
42.82844,125.32121
42.79496,125.42577
42.79337,125.38804
42.78741,125.40658
42.79536,125.38184
42.79134,125.39433
42.78934,125.4006
42.85381,125.32747
42.83477,125.3232
42.78852,125.40529
42.79442,125.38659
42.79243,125.39291
42.79045,125.3992
42.78671,125.38939
42.78294,125.40134
42.78101,125.40745
42.79063,125.37696
42.78868,125.38312
42.78482,125.39539
43.00326,124.62975
43.00167,124.63494
42.99538,124.6128
42.99208,124.62351
42.87751,124.9072
42.85345,124.92006
42.78283,125.14372
42.97233,124.4409
42.97073,124.44616
42.96523,124.44288
42.70325,125.18115
42.89487,124.41784
42.89545,124.42225
42.89003,124.41869
42.68735,124.9713
42.53862,124.41012
42.22114,125.18311
42.50055,124.22521
42.49762,124.22075
39.44787,126.02129
42.21019,125.67293
42.18832,125.36015
42.26785,125.44746
42.30711,125.55528
42.29375,125.35417
42.3117,125.43887
42.35281,125.64081
42.34996,125.56199
42.19971,124.39662
42.57642,125.78992
42.65777,125.68271
42.62827,124.94839
42.83859,126.05005
42.82226,124.85974
42.8609,124.98069
42.76153,124.11788
42.98956,125.04893
33.19594,129.03494
33.5871,131.26105
33.92376,130.84145
33.94231,130.82939
34.9131,127.75627
35.09846,128.86217
34.91867,127.76852
34.92241,127.74938
34.94545,127.76183
34.75828,126.43503
35.06527,128.07237
35.17723,128.60831
35.26801,128.7709
35.41705,129.15131
35.4282,129.15739
35.20315,126.79838
35.6642,129.42955
35.41565,127.85351
35.65022,127.92858
35.97509,129.36893
35.87154,128.53506
36.06411,129.26167
35.95676,128.44939
35.77983,126.96158
36.10775,127.45462
36.29691,128.5063
36.43134,128.75223
36.40201,127.66622
36.47796,127.76977
37.02476,128.32033
37.07364,127.44598
36.99175,126.96037
36.98142,126.71378
36.97983,126.70467
36.9832,126.70375
37.42345,129.17566
37.48342,129.05469
37.48277,129.05037
37.40535,127.9685
37.66314,128.38821
37.75029,128.39931
37.4883,126.64015
37.56772,126.62885
37.81353,127.37203
38.27499,127.55974
38.41669,127.80321
38.43817,126.7951
38.44146,126.79402
38.44475,126.79293
38.44398,126.78839
38.44806,126.79192
38.44728,126.78737
38.65468,127.08132
38.35217,125.33836
38.35561,125.33728
38.84118,126.07719
38.84107,126.07465
39.19445,126.83381
39.1985,126.83736
38.99337,125.51595
39.92235,125.21889
39.94576,124.19583
40.17167,124.35786
40.71711,124.32912
41.39447,125.31819
42.96964,124.57425
42.96811,124.57253
42.86295,125.61041
42.86769,124.92593
42.85499,124.95446
42.85056,124.90127
42.84906,124.95405
42.85337,124.90121
42.85159,124.95409
42.80327,124.98067
42.79447,125.24641
42.7869,125.29659
42.78671,125.30219
42.7824,125.25726
42.77974,125.33523
42.77956,125.34074
42.77657,125.25695
42.77563,125.28487
42.7743,125.32417
42.77411,125.32968
42.77392,125.33517
42.77373,125.34068
42.77019,125.27298
42.77038,125.26727
42.76962,125.28996
42.76847,125.32404
42.7681,125.33512
42.76417,125.27847
42.76398,125.28415
42.7636,125.29555
42.76341,125.30106
42.76323,125.30654
42.76305,125.3121
42.76247,125.32942
42.75814,125.28408
42.75777,125.29539
42.75758,125.30099
42.75703,125.31759
42.75681,125.14343
42.75358,125.24476
42.7514,125.3118
42.75301,125.07588
42.74705,125.26591
42.74687,125.27161
42.7465,125.28313
42.74594,125.30025
42.7475,125.06306
42.74732,125.06895
42.74261,125.22192
42.74226,125.2328
42.74192,125.24364
42.74174,125.24905
42.74121,125.26578
42.74103,125.27138
42.74086,125.27694
42.74068,125.28249
42.74125,125.07458
42.73574,125.25414
42.73555,125.25995
42.7352,125.27129
42.73486,125.28214
42.73468,125.28767
42.73554,125.06862
42.73536,125.0746
42.72884,125.28755
42.73101,125.02126
42.73084,125.02727
42.72266,125.29887
42.66145,126.89038
42.75459,125.07449
42.74762,125.26408
42.74632,125.29835
42.74894,125.06753
42.7434,125.22026
42.7426,125.24191
42.7424,125.24734
42.74199,125.25833
42.74178,125.26396
42.74157,125.26956
42.74136,125.27514
42.74115,125.28071
42.74051,125.29784
42.74286,125.07285
42.73636,125.25238
42.73573,125.26951
42.73553,125.27496
42.73512,125.28587
42.73717,125.06689
42.72929,125.28577
42.7327,125.02567
42.70396,125.00103
42.68613,125.1829
42.65849,125.63464
42.65869,125.62924
42.6517,124.28519
42.45235,125.54926
42.4048,125.2478
42.40538,125.24791
42.35322,125.23792
42.15024,124.87863
42.1011,125.46962
42.09999,125.46995
41.61073,127.28907
40.03489,126.81753
40.03567,126.81574
