x,y
33.14861,131.13821
33.31057,131.21756
33.79757,130.99136
35.54401,129.37401
37.59669,129.01067
37.59698,129.01305
36.98355,126.68545
36.00959,129.38272
39.44222,126.02297
39.44456,126.02202
37.42433,129.1711
37.4234,129.17473
37.22998,128.32181
37.23231,128.32104
37.08369,128.2849
37.0252,128.32225
37.01244,128.33202
37.01083,128.33859
36.98801,126.72739
36.99001,126.69848
36.98874,126.70393
36.98437,126.7023
36.98181,126.71323
36.98382,126.68436
36.98255,126.6898
36.98127,126.69526
36.95371,126.6193
35.96991,126.60952
