x,y
41.28838,129.62285
41.28723,129.62177
41.29346,129.61864
41.86531,128.69138
41.86224,128.69226
41.85988,128.68524
33.13175,131.20964
33.15268,131.24278
33.3108,129.89575
33.92525,130.84103
34.91437,127.7532
35.08182,128.99084
36.00087,129.39481
36.0032,129.37646
36.4109,126.6465
37.02618,128.32167
36.98726,126.72782
36.98295,126.69135
36.98657,126.69069
37.42323,129.17526
37.59551,129.01399
38.12955,126.77173
38.13322,126.771
38.36147,127.22279
38.39799,127.27469
38.41487,126.91595
38.41424,126.91036
38.41856,126.91515
38.42225,126.91426
38.42593,126.91329
38.78477,127.24932
38.78413,127.2435
39.36192,126.42964
39.84731,124.24194
39.86095,124.23893
39.86905,124.247
40.72334,127.91614
40.72733,127.91539
40.72427,127.91496
41.28755,129.54675
41.20611,125.35206
41.86287,128.69048
41.86708,128.68977
41.86254,128.69328
41.86209,128.68803
41.86631,128.68732
41.77839,126.01874
42.12892,125.75616
42.20775,125.46748
42.3704,125.30489
42.37067,125.30844
42.2691,124.2916
42.55463,129.90456
42.79589,124.61607
42.51951,127.29026
42.45303,127.20494
42.66774,124.8315
42.45327,124.53504
42.45292,124.53425
42.44271,124.55006
42.3218,125.23398
42.31997,125.25426
41.79802,126.01437
41.78501,126.01946
41.77702,126.01782
41.77654,126.02248
41.70496,124.23588
41.49236,125.69991
41.48901,125.69733
41.33693,125.26016
41.1301,125.10132
39.44435,126.02344
37.5955,129.0112
37.59487,129.01578
37.48497,129.05579
37.48221,129.05054
37.42539,129.18016
37.42265,129.17496
37.5691,126.62738
37.02713,128.3215
37.02369,128.32077
37.01149,128.33267
36.85777,129.1236
36.98775,126.72649
36.99104,126.69974
36.9841,126.72581
36.9824,126.70909
36.98501,126.68768
36.98305,126.70374
36.98069,126.69234
36.86404,126.58064
36.02996,129.3941
36.02663,129.39337
36.0233,129.39264
36.02123,129.38322
36.0206,129.38756
36.0179,129.38248
36.01727,129.38681
36.00853,129.37593
36.0079,129.38028
36.00727,129.38461
36.00268,129.39253
36.00394,129.38388
36.00331,129.38821
36.00124,129.3788
35.99871,129.39613
35.99809,129.40047
35.97701,129.37044
35.44769,129.3558
35.10051,128.87364
35.08372,128.99023
35.09901,128.85995
35.0984,128.86429
35.29098,126.77782
34.92877,127.74713
34.92815,127.75172
34.92654,127.73728
34.92593,127.74187
34.92625,127.75406
34.92687,127.74948
34.92468,127.73965
34.92405,127.74422
34.92092,127.76707
34.9203,127.77164
34.92061,127.74354
34.91246,127.7513
34.91184,127.75587
34.85131,127.70623
34.80945,127.66178
34.17104,131.21767
34.16773,131.21684
33.95128,131.2298
33.94796,131.229
33.94535,130.8288
33.94204,130.82802
33.92678,130.8374
33.92349,130.83661
33.91662,130.84093
33.91594,130.84509
33.90069,130.85445
33.79924,130.99055
33.78178,131.00056
42.31962,125.25209
