x,y
35.60305,127.77421
36.02541,129.38809
41.94154,125.62043
42.21226,125.67335
42.32015,125.25515
42.32353,125.23387
42.49648,125.41669
42.50062,125.42044
42.49981,125.41565
42.92402,124.70325
42.32255,125.23432
42.3237,125.23402
40.0437,124.31602
37.73033,125.28598
37.72936,125.28966
42.20692,129.19856
42.78325,131.35008
42.78177,131.34074
42.78654,131.34912
42.79672,131.3266
42.79524,131.31726
42.80297,131.34431
42.80149,131.33499
42.8,131.32564
42.79852,131.31628
42.80477,131.33401
42.80329,131.32468
42.80806,131.33307
42.80732,131.32838
42.8106,131.32744
42.80838,131.3134
42.81388,131.32646
42.81643,131.32083
42.85831,129.38174
