x,y
33.80041,130.99408
33.91035,130.82858
35.08493,128.98802
35.69272,126.8483
35.69563,126.84623
35.69969,126.84084
37.41526,126.88351
42.38329,125.3955
42.38778,125.39355
42.67113,125.33266
42.90576,124.89471
42.90665,124.89237
42.9435,124.91882
42.95278,124.93581
42.948,124.91674
42.97489,124.90381
38.28169,126.93728
41.66569,124.73885
42.1662,124.50003
42.22829,125.44859
42.23075,125.44774
42.29027,125.56345
42.8408,124.85201
42.98265,124.91636
33.80186,130.98907
42.82817,130.01324
36.00671,129.37108
35.99931,129.39333
34.91811,127.74249
34.9251,127.74798
34.91795,127.73884
33.94515,130.82343
33.92597,130.8335
33.92572,130.83926
42.99545,124.61205
42.99454,124.61703
42.99208,124.61092
42.99025,124.62087
42.993,124.60589
42.99116,124.61588
42.98843,124.63076
42.98687,124.61973
42.98982,124.60844
42.98801,124.61847
42.98711,124.62344
42.97882,124.3725
42.96634,124.44166
42.92797,124.61351
42.93866,124.49592
42.93528,124.4948
42.91273,124.53999
42.87671,124.48933
42.86635,124.42803
42.61477,124.19215
42.61127,124.21172
42.60879,124.2057
42.60543,124.20458
42.58462,124.28096
42.56944,124.36524
42.56607,124.3641
42.58302,124.27007
42.48959,124.39128
42.32162,125.25216
42.32114,125.2351
42.4608,124.38012
42.37233,124.64781
42.40415,124.37666
42.39169,124.42522
39.44435,126.02204
37.42724,129.17747
37.4228,129.17538
36.00857,129.38641
36.00384,129.38466
36.00618,129.38574
35.08517,128.9899
35.08043,128.98816
35.08351,128.98793
35.10114,128.82826
34.17002,131.21539
34.92599,127.74723
34.92472,127.7528
34.92088,127.76962
34.92153,127.74567
34.92408,127.73455
34.9164,127.76807
34.92467,127.71093
33.94965,131.22955
33.94339,130.82739
33.9229,130.8383
33.91976,130.82776
33.79979,130.99078
33.78084,131.00092
34.9268,127.74354
38.41724,127.80478
38.65919,127.82275
38.66022,127.82379
38.52602,127.20014
38.44083,126.79358
38.44589,126.78843
38.44752,126.79408
38.334,126.26846
38.33349,126.27242
42.2996,125.49684
42.20395,124.38644
42.59014,124.15534
42.83071,124.85546
34.91918,127.76836
35.09642,128.86467
36.98242,126.6887
38.02583,126.69321
38.21114,126.24225
38.38161,127.65266
38.41748,127.80741
38.41725,127.80309
38.43684,126.79581
38.43663,126.79238
40.81504,129.35883
40.81489,129.35376
42.33385,125.50049
42.69528,125.67996
42.96548,124.92051
