x,y
42.21019,125.67293
42.18832,125.36015
42.26785,125.44746
42.30711,125.55528
42.29375,125.35417
42.3117,125.43887
42.35281,125.64081
42.34996,125.56199
42.19971,124.39662
42.57642,125.78992
42.65777,125.68271
42.62827,124.94839
42.83859,126.05005
42.82226,124.85974
42.8609,124.98069
42.76153,124.11788
42.98956,125.04893
33.19594,129.03494
33.5871,131.26105
33.92376,130.84145
33.94231,130.82939
34.9131,127.75627
35.09846,128.86217
34.91867,127.76852
34.92241,127.74938
34.94545,127.76183
34.75828,126.43503
35.06527,128.07237
35.17723,128.60831
35.26801,128.7709
35.41705,129.15131
35.4282,129.15739
35.20315,126.79838
35.6642,129.42955
35.41565,127.85351
35.65022,127.92858
35.97509,129.36893
35.87154,128.53506
36.06411,129.26167
35.95676,128.44939
35.77983,126.96158
36.10775,127.45462
36.29691,128.5063
36.43134,128.75223
36.40201,127.66622
36.47796,127.76977
37.02476,128.32033
37.07364,127.44598
36.99175,126.96037
36.98142,126.71378
36.97983,126.70467
36.9832,126.70375
37.42345,129.17566
37.48342,129.05469
37.48277,129.05037
37.40535,127.9685
37.66314,128.38821
37.75029,128.39931
37.4883,126.64015
37.56772,126.62885
37.81353,127.37203
38.27499,127.55974
38.41669,127.80321
38.43817,126.7951
38.44146,126.79402
38.44475,126.79293
38.44398,126.78839
38.44806,126.79192
38.44728,126.78737
38.65468,127.08132
38.35217,125.33836
38.35561,125.33728
38.84118,126.07719
38.84107,126.07465
39.19445,126.83381
39.1985,126.83736
38.99337,125.51595
39.92235,125.21889
39.94576,124.19583
40.17167,124.35786
40.71711,124.32912
41.39447,125.31819
42.96964,124.57425
42.96811,124.57253
42.86295,125.61041
42.86769,124.92593
42.85499,124.95446
42.85056,124.90127
42.84906,124.95405
42.85337,124.90121
42.85159,124.95409
42.80327,124.98067
42.79447,125.24641
42.7869,125.29659
42.78671,125.30219
42.7824,125.25726
42.77974,125.33523
42.77956,125.34074
42.77657,125.25695
42.77563,125.28487
42.7743,125.32417
42.77411,125.32968
42.77392,125.33517
42.77373,125.34068
42.77019,125.27298
42.77038,125.26727
42.76962,125.28996
42.76847,125.32404
42.7681,125.33512
42.76417,125.27847
42.76398,125.28415
42.7636,125.29555
42.76341,125.30106
42.76323,125.30654
42.76305,125.3121
42.76247,125.32942
42.75814,125.28408
42.75777,125.29539
42.75758,125.30099
42.75703,125.31759
42.75681,125.14343
42.75358,125.24476
42.7514,125.3118
42.75301,125.07588
