x,y
35.65002,127.50166
36.15166,128.77936
36.15064,128.77466
37.42284,129.17363
38.1128,128.00882
38.11781,128.01176
38.1168,128.0071
38.11574,128.00223
37.99891,126.81633
38.30096,128.06514
38.34773,128.17316
38.34673,128.16856
38.35286,128.17691
38.35183,128.17215
38.35082,128.1675
38.10851,126.87452
38.54347,128.32867
38.54926,128.33585
38.54839,128.33176
38.54427,128.31233
38.54324,128.30748
38.55408,128.33853
38.558,128.33691
38.55714,128.33282
38.56105,128.33116
38.56591,128.33398
38.56496,128.32953
38.56987,128.33257
38.57485,128.33601
38.58458,128.32391
38.58959,128.32738
38.58855,128.32257
38.59144,128.31616
38.59044,128.31157
38.57669,127.31594
39.57204,126.67731
39.71544,126.95457
39.71547,126.95718
40.72414,126.74595
42.33745,125.74944
42.33572,125.72176
42.33344,125.71161
42.33585,125.72441
42.33467,125.71935
42.34707,125.75365
42.3388,125.71772
42.33648,125.70766
42.35234,125.75702
42.34061,125.70601
42.36697,125.8012
42.35881,125.76562
42.35704,125.73833
42.37289,125.78796
42.3623,125.74172
42.38273,125.81142
42.38157,125.80635
42.38798,125.81483
42.38683,125.80976
42.39323,125.81823
42.39092,125.80811
42.38977,125.80309
42.36885,125.71143
42.39963,125.82676
42.40371,125.82505
42.37597,125.70322
42.40895,125.82846
42.4138,125.77097
42.41265,125.7659
42.41676,125.76427
42.41562,125.75921
42.40096,125.59522
42.39976,125.58994
42.53337,125.94523
42.53224,125.94022
42.52655,125.91508
42.5813,125.94202
37.99618,126.81829
37.99189,126.81913
39.58859,126.7056
39.59568,126.69186
39.59574,126.70401
39.59571,126.6977
39.6029,126.70385
39.61002,126.69623
39.61006,126.70432
39.60997,126.68871
39.61013,126.71683
39.61729,126.71562
39.61724,126.70672
39.61718,126.69774
39.61713,126.68942
39.63153,126.70277
39.63148,126.69461
39.63881,126.71922
39.63869,126.7021
39.64591,126.71021
39.64585,126.70299
39.60561,126.70973
39.6056,126.70049
39.61277,126.71163
39.61277,126.70105
39.61276,126.6931
39.61275,126.68539
39.61993,126.70408
39.61992,126.69499
39.63425,126.70663
39.63427,126.71405
39.63424,126.69865
39.64143,126.71455
39.6414,126.69888
38.60554,128.32098
38.59884,128.32007
38.59212,128.31963
38.5515,128.33566
38.55137,128.34215
38.54489,128.32977
38.54477,128.3364
38.53836,128.31903
38.5382,128.32812
38.53164,128.31912
38.55579,128.33763
38.55561,128.34464
38.54905,128.33849
38.5492,128.33228
38.54889,128.345
38.54268,128.32407
38.54248,128.33223
38.53598,128.32295
38.53623,128.31261
38.53578,128.33203
38.35445,128.18015
38.34799,128.16335
38.35986,128.17003
38.3597,128.177
38.35279,128.18279
37.5976,129.00995
37.59701,129.00986
37.48577,129.05649
37.48577,129.05516
37.42396,129.175
37.01528,128.33392
37.01162,128.33122
36.9855,126.72502
36.14267,128.77081
36.00541,129.38512
36.00519,129.39114
35.99892,129.39087
35.9987,129.39676
36.02109,129.38692
36.00855,129.38609
36.00227,129.38577
36.00203,129.39178
36.00178,129.39774
35.08251,128.9875
